timestamp,solar_irradiance,temperature,humidity,wind_speed,power_output
2025-01-01 00:00:00,374.54011884736246,15.942875570602027,64.94221523080014,0.7752258175291155,51.561934417966306
2025-01-01 01:00:00,950.7143064099162,34.09231233791341,25.88979754965342,7.97031947352222,451.27645333978336
2025-01-01 02:00:00,731.9939418114051,24.4306794322898,31.314009986622963,8.109526824151597,252.62618622392858
2025-01-01 03:00:00,598.6584841970366,30.257120734941083,82.89879319689555,9.561448522473098,413.2287330538708
2025-01-01 04:00:00,156.01864044243652,42.22699421778279,62.45003417617129,10.891370005839923,160.02480051530588
2025-01-01 05:00:00,155.99452033620264,22.47876687446625,20.643793613164075,14.63778119193802,447.7616142481002
2025-01-01 06:00:00,58.08361216819946,27.31148769106889,27.103008000622246,7.74450522451793,194.60083936708156
2025-01-01 07:00:00,866.1761457749352,37.66653415629146,66.4451238375639,4.84434709411869,5.41882574014918
2025-01-01 08:00:00,601.1150117432088,21.863944964748676,20.35431086923531,11.927792921530555,452.6909882096318
2025-01-01 09:00:00,708.0725777960455,17.30939729486379,31.256563599224904,4.062483768931113,45.64333839306678
2025-01-01 10:00:00,20.584494295802447,23.69254358741304,58.41136525566103,6.584571310584542,159.65681879520744
2025-01-01 11:00:00,969.9098521619943,19.83663861762013,68.43266383848854,1.1768457201339895,475.03098352540246
2025-01-01 12:00:00,832.4426408004217,42.890929570277194,65.63728816518204,0.38026115123186266,475.30357346877804
2025-01-01 13:00:00,212.33911067827614,39.24361138693251,35.698851662239186,14.439726220168875,286.71894406164307
2025-01-01 14:00:00,181.82496720710063,34.002112695312704,69.8525454943275,12.539701807683088,315.91860608489964
2025-01-01 15:00:00,183.4045098534338,41.143817705631534,36.607436124776,10.43961309140547,224.2227609891599
2025-01-01 16:00:00,304.24224295953775,39.110162306973436,42.77797887114874,6.134294166214048,146.60538584903227
2025-01-01 17:00:00,524.7564316322379,20.597101766581076,72.25439835826168,2.5994148010626867,164.33227268495799
2025-01-01 18:00:00,431.94501864211577,41.77676995469933,65.47430293330503,2.3465556400662906,336.2592280385192
2025-01-01 19:00:00,291.22914019804193,31.18026725746952,79.44563873459245,3.75364347246893,376.18726471884
2025-01-01 20:00:00,611.8528947223795,39.22320465492187,66.03290246102404,8.238399970591807,395.7895218629243
2025-01-01 21:00:00,139.49386065204183,41.8827389977048,59.781602233483014,10.718938840500934,394.80907139727697
2025-01-01 22:00:00,292.14464853521815,24.540104249155917,26.55723374796647,9.90296065076597,45.60305152434518
2025-01-01 23:00:00,366.3618432936917,18.301557735830304,45.74010621416035,4.199008454189142,247.21015235129073
2025-01-02 00:00:00,456.06998421703594,21.83805487625825,38.564165737720785,14.322979209947912,28.779380008322143
2025-01-02 01:00:00,785.1759613930136,27.813233658787688,37.07927503653585,11.068453750436527,274.76444116186775
2025-01-02 02:00:00,199.67378215835973,39.54044297767479,88.11073883267119,8.31531078767101,220.76525068668852
2025-01-02 03:00:00,514.2344384136117,40.82191749769031,47.51684072667323,9.175811193515283,443.8520913791499
2025-01-02 04:00:00,592.4145688620424,15.208563915935722,82.44325886239793,6.2940009364168485,175.45750627603934
2025-01-02 05:00:00,46.45041271999772,30.32241907732697,64.1797038198084,3.715964842517362,58.53350821380293
2025-01-02 06:00:00,607.5448519014384,27.52233009446337,75.6367912479154,5.339590179768924,71.49584102641793
2025-01-02 07:00:00,170.52412368729154,21.663234314121908,55.184596517363445,11.367691656965537,380.75531585873614
2025-01-02 08:00:00,65.05159298527951,18.595961020010485,60.383271923845136,0.21590232944633803,309.1090316581305
2025-01-02 09:00:00,948.8855372533333,25.12845514210884,54.47623856732047,1.7410896076037434,50.56133806139512
2025-01-02 10:00:00,965.6320330745593,43.287291117375574,33.66700914586312,0.6900396303262912,42.05340305749872
2025-01-02 11:00:00,808.3973481164611,24.696087960622656,70.57164806830536,0.610932034784552,350.48456572956
2025-01-02 12:00:00,304.6137691733707,30.563718652300985,39.654065370859904,12.831908760165108,36.381503182096765
2025-01-02 13:00:00,97.67211400638386,36.090568766855334,21.702117650201767,10.554867890700356,410.9300296451781
2025-01-02 14:00:00,684.2330265121569,25.90888807137882,65.18306071350175,7.112607436309878,353.1211135782481
2025-01-02 15:00:00,440.1524937396013,44.15346248162882,32.39774755849343,1.467512409765022,40.67439032094988
2025-01-02 16:00:00,122.03823484477883,43.87341884826334,85.832100904704,7.374238126752485,42.41885704259596
2025-01-02 17:00:00,495.17691011127016,22.553468874760924,86.77500039018112,7.102076561708485,493.31978925058775
2025-01-02 18:00:00,34.388521115218396,29.91745517677156,84.0405073154314,2.5980280486502276,187.13539787806016
2025-01-02 19:00:00,909.3204020787821,24.026349294503092,45.9111090178811,6.507774738569595,185.32107353344546
2025-01-02 20:00:00,258.7799816000169,23.545214831324028,21.08196315702072,5.977571015960602,406.39978362875127
2025-01-02 21:00:00,662.522284353982,16.106608420635983,84.98229938114078,9.237751470783246,473.62428869192934
2025-01-02 22:00:00,311.71107608941094,33.286930019396905,49.972890382212,9.526404763014657,493.0005319114355
2025-01-02 23:00:00,520.0680211778108,30.080370696865845,87.66583733305687,0.6795601465806678,376.6890926294708
2025-01-03 00:00:00,546.7102793432797,16.54436253749968,87.45339839624769,5.619189219397068,188.1297927654579
2025-01-03 01:00:00,184.85445552552704,23.359393927098346,79.71066188271521,9.387898735713545,41.750358349334384
2025-01-03 02:00:00,969.5846277645586,42.24797657899961,40.611422444870996,7.547043878701316,388.5734579637184
2025-01-03 03:00:00,775.1328233611146,22.186856720009175,46.956841002134766,12.847347617824834,279.2021248679025
2025-01-03 04:00:00,939.4989415641891,19.346846162736693,79.57956700617999,9.880404474284175,212.11100462348813
2025-01-03 05:00:00,894.8273504276489,29.68358280832689,42.18454036093944,2.4440164062214453,453.177192547368
2025-01-03 06:00:00,597.8999788110851,44.56951362331802,31.864492268026474,1.0585312110064478,55.59874115307567
2025-01-03 07:00:00,921.8742350231169,22.261658145345013,58.97608837208451,9.636289173094735,246.31255214542958
2025-01-03 08:00:00,88.4925020519195,35.16406642217636,85.53083419125467,0.3976696581243272,5.676822383709535
2025-01-03 09:00:00,195.9828624191452,37.84858845986153,68.7220857672481,8.78663371910195,234.33032099706313
2025-01-03 10:00:00,45.227288910538064,22.12912631977199,59.90428190625555,14.103453621374364,28.151637840918674
2025-01-03 11:00:00,325.3303307632643,36.84649045835579,26.8023545639538,8.632112668138184,59.40895813403596
2025-01-03 12:00:00,388.677289689482,26.033493981577596,63.05050586894188,5.822548893097829,58.763123388552444
2025-01-03 13:00:00,271.3490317738959,33.96917491780738,89.30376950729843,9.649323276635297,324.60515105803177
2025-01-03 14:00:00,828.7375091519293,34.00589132282684,29.80588106655668,6.873793357372749,373.02243963271167
2025-01-03 15:00:00,356.75332669358926,31.073240522242756,56.283075665461574,8.184251839739025,291.68438254857983
2025-01-03 16:00:00,280.93450968738074,17.70869310163225,81.41611503495687,14.121972131647878,481.08627423727097
2025-01-03 17:00:00,542.6960831582485,40.05907486767714,71.85380324279431,5.791539567011614,187.43528976185203
2025-01-03 18:00:00,140.92422497476264,24.623401949152075,68.79110186966875,14.417858457358713,142.85604314093035
2025-01-03 19:00:00,802.1969807540397,20.595555311995625,69.17388587909764,13.580259629340956,434.29956409473016
2025-01-03 20:00:00,74.55064367977083,16.223254246642917,45.16438058538286,2.9368670218394466,111.79791925972631
2025-01-03 21:00:00,986.8869366005173,32.72678829564725,40.55142909851453,1.0404195131274818,481.61126972030564
2025-01-03 22:00:00,772.2447692966574,35.32693085526847,76.65528088349595,1.5116700206613998,6.077237344908171
2025-01-03 23:00:00,198.7156815341724,15.497634867835684,76.70793762754266,0.2733273847732459,484.93941335381953
2025-01-04 00:00:00,5.522117123602399,30.36279174897843,80.69506230060726,1.4166444113389258,21.57995597528806
2025-01-04 01:00:00,815.4614284548342,21.79487325593814,83.92683867895299,10.245101601245352,445.5715568490355
2025-01-04 02:00:00,706.8573438476171,34.35518371228349,55.793967920265644,1.067829726903435,263.85055454314994
2025-01-04 03:00:00,729.0071680409873,20.23099287014974,55.10614062810397,4.78463445440642,496.48239805965017
2025-01-04 04:00:00,771.2703466859457,35.72813214307398,75.88066252767426,12.673129664541818,36.89828236769943
2025-01-04 05:00:00,74.04465173409037,26.602060389016124,65.49747515444356,0.349079036037388,276.9271422006604
2025-01-04 06:00:00,358.4657285442726,43.101899662102035,69.13768140803924,12.217027238834037,484.6512678095495
2025-01-04 07:00:00,115.86905952512971,19.125628324379797,75.70548686052707,4.227821621600999,261.5489220850744
2025-01-04 08:00:00,863.1034258755935,25.231990531507755,82.30037392722964,1.7724724143248438,314.6993190676313
2025-01-04 09:00:00,623.2981268275579,18.40420563721767,43.65966097960751,10.451057480462259,347.8743444923086
2025-01-04 10:00:00,330.8980248526492,42.74080854835688,46.29080668479608,9.43414270169826,227.2705323838866
2025-01-04 11:00:00,63.55835028602363,41.32018060142943,26.57873578886083,13.162080202905795,313.77904004203174
2025-01-04 12:00:00,310.9823217156622,22.73824883145467,60.47960986973218,11.026065657058286,292.15715596155013
2025-01-04 13:00:00,325.183322026747,34.79952138102537,22.515959165771946,12.052213955772729,450.5790052454945
2025-01-04 14:00:00,729.6061783380641,39.51666600603647,52.59186126927221,4.2305185885695975,22.723190170728934
2025-01-04 15:00:00,637.5574713552131,31.65602434798387,57.985124429530366,2.6615931566958424,140.48159479611516
2025-01-04 16:00:00,887.2127425763265,30.889517350680194,40.05788764897991,11.259221274612875,475.20574203827937
2025-01-04 17:00:00,472.2149251619493,22.25556872701355,61.358328239830755,12.10252108900896,445.13189194545816
2025-01-04 18:00:00,119.5942459383017,17.793083034176977,22.13501749573346,14.8575771300101,227.82837639285646
2025-01-04 19:00:00,713.244787222995,41.91647273859981,22.61437321244501,6.189265153671397,310.06629890076834
2025-01-04 20:00:00,760.7850486168975,42.01254171489991,77.58203924617608,5.5802712868917475,138.69059149056633
2025-01-04 21:00:00,561.2771975694963,33.99304371819804,45.21334489878841,11.646194411129953,94.06057986188065
2025-01-04 22:00:00,770.967179954561,25.17089373146102,28.894235885631936,5.112053103795268,231.84920246999107
2025-01-04 23:00:00,493.79559636439075,25.476287238379825,56.5570282038363,13.96135988405347,176.67611401302642
2025-01-05 00:00:00,522.7328293819941,36.77867036610718,73.89954871690276,12.876191277645177,291.82805592543605
2025-01-05 01:00:00,427.54101835854965,41.913307798577314,35.10747192477902,6.4349104106252755,38.86731848249242
2025-01-05 02:00:00,25.419126744095188,41.61259272795352,63.60233330733002,11.263066016872461,487.19740383308323
2025-01-05 03:00:00,107.89142699330445,38.396266375728715,25.97432254956376,11.318143111270235,493.10537223980145
